accession	cluster	abundance	length_ave	score	read_count	total_bases	coverage	subsampled	coverage_final	notes	index
ERR3405404	E_fcs_Pop2	0.999839	2911785.525641025	1	299442.1823568137	72776428	24.99374605689009	0	24.99374605689009		5.0
ERR3405404	K_gri_Pop16	0.961898	6233810.2	1	389789.9263502455	95264658	15.281931105313408	0	15.281931105313408		73.0
ERR3405405	E_fcs_Pop2	0.999945	2911785.525641025	1	818985.8166543118	198866136	68.29697251009583	0	68.29697251009583		1.0
ERR3405406	E_fcs_Pop2	0.999602	2911785.525641025	1	134835.5773187392	32767742	11.253487494682917	0	11.253487494682917		5.0
ERR3405408	E_fcs_Pop17	0.885202	2959104.066666667	1	63843.13191348853	15467914	5.227228800176702	0	5.227228800176702	Warning: low coverage (5.227228800176702) so distances may not be accurate	21.0
ERR3405416	E_fcs_Pop1	0.959644	3077103.0825688075	1	58949.54672820175	14305876	4.649137716913033	0	4.649137716913033	Warning: low coverage (4.649137716913033) so distances may not be accurate	9.0
ERR3405418	S_aur_Pop2	0.97591	2815032.966666667	1	121640.82640546547	29556288	10.49944648960831	0	10.49944648960831		3.0
ERR3405419	K_var_Pop13	0.999991	5800418.4	1	4547369.501921976	1112013738	191.712676795867	1	100	Warning: high coverage (191.712676795867) so 2371971 reads were subsampled to reduce the coverage to 100	0.0
ERR3405420	E_fcs_Pop6	0.999995	2996392.407407407	1	5128154.44526688	1247064598	416.1886790652389	1	100	Warning: high coverage (416.1886790652389) so 1232170 reads were subsampled to reduce the coverage to 100	0.0
ERR3405421	E_fcs_Pop6	0.999981	2996392.407407407	1	1511382.0268158263	367477426	122.63995366279661	1	100	Warning: high coverage (122.63995366279661) so 1232373 reads were subsampled to reduce the coverage to 100	0.0
ERR3405421	K_var_Pop13	0.999982	5800418.4	1	2159545.6943875463	527145104	90.88053096307672	0	90.88053096307672		0.0
ERR3405421	S_aur_Pop8	0.889151	2713637.6	1	66435.5354944604	16190340	5.966286728927989	0	5.966286728927989	Warning: low coverage (5.966286728927989) so distances may not be accurate	7.0
ERR3405429	E_fcs_Pop1	0.999509	3077103.0825688075	1	139160.42899408285	33866082	11.005832788587679	0	11.005832788587679		9.0
ERR3405429	K_mic_Pop9	0.999952	6247879.0	1	288808.048141477	70550030	11.29183679773568	0	11.29183679773568		5.0
ERR3405430	E_fcs_Pop1	0.999999	3077103.0825688075	1	12742364.931754645	3099452846	1007.2632482017907	1	100	Warning: high coverage (1007.2632482017907) so 1265048 reads were subsampled to reduce the coverage to 100	0.0
ERR3405431	E_fcs_Pop1	0.999997	3077103.0825688075	1	8619762.171945702	2095464184	680.9860208682635	1	100	Warning: high coverage (680.9860208682635) so 1265776 reads were subsampled to reduce the coverage to 100	0.0
ERR3405432	K_mic_Pop9	0.848235	6247879.0	1	114271.13418922233	27948434	4.473267488054746	0	4.473267488054746	Warning: low coverage (4.473267488054746) so distances may not be accurate	15.0
ERR3405432	K_pne_Pop41	0.999894	5395220.4	1	788285.2508579834	192940698	35.76141171174397	0	35.76141171174397		3.0
ERR3405434	E_fcs_Pop22	0.874051	3065390.208333333	1	858254.5118646851	209053634	68.19804977248343	0	68.19804977248343		22.0
ERR3405435	E_fcs_Pop22	0.917102	3065390.208333333	1	279441.7562576939	68099956	22.215754397227705	0	22.215754397227705		22.0
ERR3405438	E_fcs_Pop53	0.999999	2937721.6666666665	1	11840744.942339374	2874932872	978.6267040274408	1	100	Warning: high coverage (978.6267040274408) so 1209934 reads were subsampled to reduce the coverage to 100	0.0
ERR3405439	E_fcs_Pop53	0.971257	2937721.6666666665	1	783882.227702425	190718546	64.92056349790343	0	64.92056349790343		43.0
ERR3405441	K_orn_Pop30	0.973819	5583085.0	1	214742.71303206758	52367158	9.37960966025056	0	9.37960966025056	Warning: low coverage (9.37960966025056) so distances may not be accurate	27.0
ERR3405441	S_aur_Pop4	0.943611	2878243.6666666665	1	184415.78255871244	44916308	15.605457077933291	0	15.605457077933291		4.0
ERR3405446	E_fcs_Pop4	0.999997	3097240.683333333	1	12151996.90239626	2910889338	939.8331081158417	1	100	Warning: high coverage (939.8331081158417) so 1292995 reads were subsampled to reduce the coverage to 100	0.0
ERR3405447	E_fcs_Pop4	0.999998	3097240.683333333	1	11538794.018597636	2754771684	889.4277086129584	1	100	Warning: high coverage (889.4277086129584) so 1297327 reads were subsampled to reduce the coverage to 100	0.0
ERR3405448	E_fcs_Pop51	0.999829	3035103.285714286	1	209938.3851035404	50284442	16.567621351365638	0	16.567621351365638		47.0
ERR3405449	E_fcs_Pop5	0.826958	2949776.375	1	147540.40152646424	35569040	12.058215768983505	0	12.058215768983505		4.0
ERR3405449	K_mic_Pop7	0.357352	6168273.857142857	1	364432.65460030164	86982786	14.101641401552557	0	14.101641401552557		0.0
ERR3405449	K_orn_Pop11	0.995329	5920016.0	1	765514.0098637466	183156882	30.938578882219236	0	30.938578882219236		12.0
ERR3405450	E_fcs_Pop5	0.999997	2949776.375	1	12108999.493901933	2918995418	989.5649862610347	1	100	Warning: high coverage (989.5649862610347) so 1223668 reads were subsampled to reduce the coverage to 100	0.0
ERR3405451	E_fcs_Pop5	0.999996	2949776.375	1	11105351.790035885	2661508610	902.2747054850895	1	100	Warning: high coverage (902.2747054850895) so 1230817 reads were subsampled to reduce the coverage to 100	0.0
ERR3405452	E_fcs_Pop4	0.999982	3097240.683333333	1	1857002.5837639605	445606340	143.8720414586659	1	100	Warning: high coverage (143.8720414586659) so 1290732 reads were subsampled to reduce the coverage to 100	0.0
ERR3405453	E_fcs_Pop4	0.999992	3097240.683333333	1	3754475.4955855403	901524656	291.07349030097174	1	100	Warning: high coverage (291.07349030097174) so 1289872 reads were subsampled to reduce the coverage to 100	0.0
ERR3405453	K_gri_Pop7	0.568386	6077806.625	1	489011.540075535	116531450	19.173273713689436	0	19.173273713689436		5.0
ERR3405454	E_fcs_Pop4	0.999965	3097240.683333333	1	1058222.7481043246	253994624	82.00674405666278	0	82.00674405666278		0.0
ERR3405458	E_fcs_Pop1	0.417091	3077103.0825688075	1	105767.81115879829	25136778	8.168974949976482	0	8.168974949976482	Warning: low coverage (8.168974949976482) so distances may not be accurate	9.0
ERR3405458	E_fcs_Pop18	0.582119	2874890.379310345	1	112126.33032128515	26802678	9.323026085756242	0	9.323026085756242	Warning: low coverage (9.323026085756242) so distances may not be accurate	19.0
ERR3405458	K_pne_Pop6	0.999967	5488038.266666667	1	2133057.9732120293	506430624	92.27898921112966	0	92.27898921112966		0.0
ERR3405459	E_fcs_Pop1	0.648915	3077103.0825688075	1	241672.86906668916	57329638	18.63104239983421	0	18.63104239983421		8.0
ERR3405459	K_pne_Pop6	0.993871	5488038.266666667	1	5649554.1638570465	1340526212	244.2632771243796	1	100	Warning: high coverage (244.2632771243796) so 2312895 reads were subsampled to reduce the coverage to 100	0.0
ERR3405460	E_fcs_Pop1	0.999509	3077103.0825688075	1	543965.0223458976	129017624	41.92827491898462	0	41.92827491898462		5.0
ERR3405460	K_pne_Pop6	0.997157	5488038.266666667	1	1846411.1262334127	434128184	79.10443821735257	0	79.10443821735257		0.0
ERR3405462	E_fcs_Pop61	0.82968	2948047.0	1	5695339.272636485	1368703934	464.27480091056896	1	100	Warning: high coverage (464.27480091056896) so 1226717 reads were subsampled to reduce the coverage to 100	2.0
ERR3405462	S_aur_Pop8	0.993076	2713637.6	1	112000.5376344086	27081730	9.979862454736034	0	9.979862454736034	Warning: low coverage (9.979862454736034) so distances may not be accurate	7.0
ERR3405463	E_fcs_Pop4	0.378756	3097240.683333333	1	62815.2359437751	15015354	4.847977776089418	0	4.847977776089418	Warning: low coverage (4.847977776089418) so distances may not be accurate	0.0
ERR3405463	S_aur_Pop8	0.990493	2713637.6	1	461175.4022225908	111217060	40.984492549778935	0	40.984492549778935		5.0
ERR3405468	E_fcs_Pop1	0.810902	3077103.0825688075	1	218729.60646990163	52468858	17.051381312906255	0	17.051381312906255		9.0
ERR3405468	K_mic_Pop23	0.999976	6091009.0	1	808109.0159798149	192168324	31.549505837210223	0	31.549505837210223		1.0
ERR3405469	E_fcs_Pop1	0.999995	3077103.0825688075	1	4890345.166680591	1170650826	380.43926205511605	1	100	Warning: high coverage (380.43926205511605) so 1285447 reads were subsampled to reduce the coverage to 100	0.0
ERR3405469	K_mic_Pop23	0.999996	6091009.0	1	4432150.272765421	1056181410	173.40007378087932	1	100	Warning: high coverage (173.40007378087932) so 2556025 reads were subsampled to reduce the coverage to 100	0.0
ERR3405470	E_fcs_Pop1	0.999924	3077103.0825688075	1	520212.7522398057	124258018	40.38149345853819	0	40.38149345853819		1.0
ERR3405470	K_mic_Pop23	0.999997	6091009.0	1	6982645.326160054	1661310976	272.74807441591366	1	100	Warning: high coverage (272.74807441591366) so 2560108 reads were subsampled to reduce the coverage to 100	0.0
ERR3405472	K_pne_Pop98	0.999898	5431931.0	1	674592.4978973927	160418096	29.53242520937766	0	29.53242520937766		1.0
ERR3405474	K_pne_Pop98	0.949404	5431931.0	1	175695.71559556556	42156430	7.760855209685101	0	7.760855209685101	Warning: low coverage (7.760855209685101) so distances may not be accurate	140.0
ERR3405475	K_pne_Pop3	0.881991	5573634.62244898	1	174408.62400669177	41701102	7.481850681786725	0	7.481850681786725	Warning: low coverage (7.481850681786725) so distances may not be accurate	6.0
ERR3405475	S_aur_Pop3	0.951191	2757373.2	1	160732.5369172059	38749400	14.053012483040018	0	14.053012483040018		4.0
ERR3405479	E_fcs_Pop1	0.999846	3077103.0825688075	1	375257.15	90061716	29.2683454480879	0	29.2683454480879		8.0
ERR3405479	K_pne_Pop23	0.9733	5746791.727272728	1	838873.7954070981	200910274	34.96042375200999	0	34.96042375200999		11.0
ERR3405481	K_pne_Pop23	0.99133	5746791.727272728	1	1588446.2816854122	378494980	65.86196228475875	0	65.86196228475875		2.0
ERR3405486	E_fcs_Pop10	0.999877	2982778.1142857145	1	291618.2970561254	69935900	23.44656468580384	0	23.44656468580384		8.0
ERR3405487	E_fcs_Pop10	0.999977	2982778.1142857145	1	1291879.8814097212	309379394	103.72189353216005	1	100	Warning: high coverage (103.72189353216005) so 1245522 reads were subsampled to reduce the coverage to 100	0.0
ERR3405488	E_fcs_Pop10	0.999989	2982778.1142857145	1	2517324.8684759918	602899306	202.12677004450137	1	100	Warning: high coverage (202.12677004450137) so 1245418 reads were subsampled to reduce the coverage to 100	0.0
ERR3405489	E_fcs_Pop1	0.927099	3077103.0825688075	1	2931320.8455420677	700292550	227.58176479917802	1	100	Warning: high coverage (227.58176479917802) so 1288029 reads were subsampled to reduce the coverage to 100	0.0
ERR3405489	E_fcs_Pop22	0.0710139	3065390.208333333	1	775211.7815849439	183709688	59.93027820751206	0	59.93027820751206		1.0
ERR3405491	E_fcs_Pop22	0.957126	3065390.208333333	1	5848917.598602097	1405845834	458.61888322673445	1	100	Warning: high coverage (458.61888322673445) so 1275332 reads were subsampled to reduce the coverage to 100	1.0
ERR3405494	E_fcs_Pop7	0.85501	2978808.8571428573	1	93831.15615615615	22496958	7.552333526219636	0	7.552333526219636	Warning: low coverage (7.552333526219636) so distances may not be accurate	8.0
ERR3405494	K_pne_Pop1	0.0810519	5418358.158371041	1	164621.33322139198	39216094	7.23763414188733	0	7.23763414188733	Warning: low coverage (7.23763414188733) so distances may not be accurate	1.0
ERR3405494	K_pne_Pop3	0.190578	5573634.62244898	1	188517.35113798606	44893522	8.05462234987237	0	8.05462234987237	Warning: low coverage (8.05462234987237) so distances may not be accurate	6.0
ERR3405496	E_fcs_Pop5	0.917111	2949776.375	1	276111.24833110813	66178344	22.435037639082047	0	22.435037639082047		4.0
ERR3405506	S_aur_Pop1	0.993985	2801309.6129032257	1	230267.84405198265	55282704	19.7345926153111	0	19.7345926153111		0.0
ERR3405508	S_aur_Pop1	0.964649	2801309.6129032257	1	74877.74636174637	18008098	6.428456860695501	0	6.428456860695501	Warning: low coverage (6.428456860695501) so distances may not be accurate	0.0
ERR3405512	E_fcs_Pop4	0.999598	3097240.683333333	1	419775.035484679	100552912	32.46532067755945	0	32.46532067755945		0.0
ERR3405515	E_fcs_Pop48	0.914648	2833592.5555555555	1	565512.6427202267	135711724	47.89387370951513	0	47.89387370951513		2.0
ERR3405515	K_oxy_Pop25	0.999989	5939822.0	1	2335487.7424749164	558648668	94.05141568215343	0	94.05141568215343		0.0
ERR3405518	E_fcs_Pop63	0.171204	2744458.833333333	1	610988.7562021697	145305346	52.944990187197206	0	52.944990187197206		1.0
ERR3405518	E_fcs_Pop7	0.828771	2978808.8571428573	1	1652082.0197456493	394913686	132.57436275343423	1	100	Warning: high coverage (132.57436275343423) so 1246154 reads were subsampled to reduce the coverage to 100	0.0
ERR3405520	E_fcs_Pop5	0.999991	2949776.375	1	5782661.393878909	1390614412	471.4304527576264	1	100	Warning: high coverage (471.4304527576264) so 1226620 reads were subsampled to reduce the coverage to 100	0.0
ERR3405521	E_fcs_Pop10	0.146948	2982778.1142857145	1	3529363.1203890005	841964866	282.27539352239927	1	100	Warning: high coverage (282.27539352239927) so 1250326 reads were subsampled to reduce the coverage to 100	1.0
ERR3405521	E_fcs_Pop5	0.853046	2949776.375	1	7684073.248354578	1844638624	625.3486330807026	1	100	Warning: high coverage (625.3486330807026) so 1228766 reads were subsampled to reduce the coverage to 100	0.0
ERR3405522	E_fcs_Pop5	0.998689	2949776.375	1	2676720.318065104	646320888	219.1084359742355	1	100	Warning: high coverage (219.1084359742355) so 1221641 reads were subsampled to reduce the coverage to 100	0.0
ERR3405523	K_mic_Pop24	0.99722	6134878.25	1	4455866.48485357	1062011218	173.11039840114185	1	100	Warning: high coverage (173.11039840114185) so 2574002 reads were subsampled to reduce the coverage to 100	2.0
ERR3405524	E_fcs_Pop28	0.999879	2923489.8125	1	311146.51801314583	74793400	25.58360206360391	0	25.58360206360391		11.0
ERR3405526	E_fcs_Pop7	0.966593	2978808.8571428573	1	624038.1816668054	149906452	50.32429376612761	0	50.32429376612761		4.0
ERR3405527	E_fcs_Pop7	0.999995	2978808.8571428573	1	8697413.23688368	2092075780	702.3195781707951	1	100	Warning: high coverage (702.3195781707951) so 1238383 reads were subsampled to reduce the coverage to 100	0.0
ERR3405528	E_fcs_Pop5	0.137176	2949776.375	1	484353.02651325666	116186604	39.38827532307428	0	39.38827532307428		0.0
ERR3405528	E_fcs_Pop7	0.862768	2978808.8571428573	1	1466579.8687816628	353181764	118.56476227170764	1	100.0	Warning: high coverage (118.56476227170764) so 1236944 reads were subsampled to reduce the coverage to 100	1.0
ERR3405528	K_gri_Pop1	0.550656	6151408.2	1	334191.39955041214	80279458	13.050582141500543	0	13.050582141500543		35.0
ERR3405534	E_fcs_Pop28	0.926549	2923489.8125	1	494114.0826336354	118873966	40.66166589386738	0	40.66166589386738		15.0
ERR3405534	K_mic_Pop6	0.999982	6208555.071428572	1	1745791.147705425	417697990	67.27781024641678	0	67.27781024641678		0.0
ERR3405536	E_fcs_Pop28	0.99125	2923489.8125	1	4476468.025733144	1071576916	366.54032841785386	1	100	Warning: high coverage (366.54032841785386) so 1221275 reads were subsampled to reduce the coverage to 100	0.0
ERR3405538	E_fcs_Pop1	0.998513	3077103.0825688075	1	64371.53229844767	15425994	5.013154771247432	0	5.013154771247432	Warning: low coverage (5.013154771247432) so distances may not be accurate	9.0
ERR3405538	S_aur_Pop5	0.999593	2881568.1333333333	1	94600.15746726339	22828910	7.92239119246229	0	7.92239119246229	Warning: low coverage (7.92239119246229) so distances may not be accurate	1.0
ERR3405539	E_fcs_Pop1	0.999961	3077103.0825688075	1	724964.3494951181	173744956	56.46380746366005	0	56.46380746366005		1.0
ERR3405540	E_fcs_Pop1	0.999983	3077103.0825688075	1	1650875.5731554814	396045050	128.70711164780874	1	100	Warning: high coverage (128.70711164780874) so 1282660 reads were subsampled to reduce the coverage to 100	1.0
ERR3405540	S_aur_Pop5	0.915249	2881568.1333333333	1	243310.33996683251	58686454	20.366151791147423	0	20.366151791147423		0.0
ERR3405546	K_gri_Pop21	0.999995	6388681.5	1	720081.1520506836	172761870	27.041866150315993	0	27.041866150315993		0.0
ERR3405548	K_gri_Pop21	0.999998	6388681.5	1	2510182.1315306295	601540046	94.15715057950533	0	94.15715057950533		0.0
ERR3405551	E_fcs_Pop1	0.986858	3077103.0825688075	1	310197.72556860786	74466066	24.20005570233764	0	24.20005570233764		6.0
ERR3405553	E_fcs_Pop5	0.981203	2949776.375	1	206912.53962956782	49601074	16.81519806734502	0	16.81519806734502		4.0
ERR3405553	K_pne_Pop1	0.999878	5418358.158371041	1	1310615.3273062115	313132214	57.79097742297256	0	57.79097742297256		0.0
ERR3405554	K_pne_Pop1	0.999964	5418358.158371041	1	4593532.213306586	1099140388	202.8548788901844	1	100	Warning: high coverage (202.8548788901844) so 2264442 reads were subsampled to reduce the coverage to 100	0.0
ERR3405555	K_pne_Pop1	0.999977	5418358.158371041	1	6946298.793175197	1669195600	308.0629872023488	1	100	Warning: high coverage (308.0629872023488) so 2254830 reads were subsampled to reduce the coverage to 100	0.0
ERR3405557	E_fcs_Pop4	0.999978	3097240.683333333	1	1760430.8000333693	422045680	136.2650575627152	1	100	Warning: high coverage (136.2650575627152) so 1291916 reads were subsampled to reduce the coverage to 100	0.0
ERR3405557	K_gri_Pop1	0.727533	6151408.2	1	4452954.945146972	1063454700	172.87987813912267	1	100	Warning: high coverage (172.87987813912267) so 2575750 reads were subsampled to reduce the coverage to 100	16.0
ERR3405558	E_fcs_Pop4	0.999997	3097240.683333333	1	10490339.120659506	2519569650	813.4884910811554	1	100	Warning: high coverage (813.4884910811554) so 1289549 reads were subsampled to reduce the coverage to 100	0.0
ERR3405559	E_fcs_Pop4	0.999995	3097240.683333333	1	6055006.731251044	1450053012	468.17576038017626	1	100	Warning: high coverage (468.17576038017626) so 1293319 reads were subsampled to reduce the coverage to 100	0.0
ERR3405561	K_mic_Pop10	0.967418	5921858.909090909	1	188887.2035163377	45552038	7.692185629426436	0	7.692185629426436	Warning: low coverage (7.692185629426436) so distances may not be accurate	12.0
